325742527|25|1252620983|5|10|13|0|100|642413934
291712930|12|1997943542|1|4|1|0|200|437262956
242942530|6|3724336799|0|0|0|0|0|0
301071956|8|2490642059|9|13|21|0|100|764861132
528383955|1|4978423436|2|6|2|0|100|383715405
530960186|20|1905784380|3|9|4|0|200|1135882246
1338975642|1|4978422280|4|1|13|0|200|2263551592
128952022|12|1997934253|1|1|0|0|200|2537161051
347940056|1|4975226207|0|0|0|1|100|1746275916
10007307|4|0|0|0|0|0|0|0
1271258914|1|0|4|3|5|0|0|0
1848079249|1|4978460871|11|0|6|0|100|3309725683
580837880|5|2231674422|8|8|13|0|200|2489245830
254555945|30|366421159|10|11|7|0|100|112693427
102575978|5|2231665194|8|2|5|0|100|812165908
60201523|13|1623859460|0|1|3|0|100|505451993
1692812928|16|1732176976|0|0|0|0|0|2547494253
575771727|1|4978452163|5|4|2|0|100|835424608
527990473|1|4978433119|9|8|9|0|100|992495551
224095463|2|3159473580|5|12|25|0|100|857724424
112092629|1|4978435587|6|10|3|0|100|3179751319
28166825|23|1337559312|7|3|8|0|100|1347422528
420147505|12|1997214526|1|1|0|0|200|2017765541
811717073|16|1731569239|6|2|0|0|200|2608585649
585833381|11|1884164833|10|6|7|0|100|1210824787
20206320|4|2465490030|7|12|9|0|200|405494143
394807441|5|2231654810|15|9|6|0|200|709202089
109858762|6|0|0|0|0|0|0|0
43751524|14|4754142368|3|4|2|0|100|16855921
137199590|17|0|0|0|0|0|0|0
244769214|18|1697818849|0|10|16|0|100|771709570
22610614|7|1488194402|4|9|11|0|200|373113430
155725646|30|366421159|11|13|8|0|100|3011824196
44671139|7|1488214182|23|11|18|0|100|592556951
1839750372|17|1605672680|4|8|3|0|100|3013721053
1778471644|12|1997933382|9|1|0|0|100|2163563640
225963491|17|1605621781|0|0|0|0|100|1058226563
83530657|12|1997943557|14|8|35|0|100|592469465
153351340|14|4754075663|2|8|24|0|100|1774888424
247842440|1|4978433119|9|13|16|0|200|857211542
1832702920|14|4754088912|2|1|6|0|200|3418532417
170574738|1|4978435587|4|9|4|0|100|2543343122
965829196|20|1905795034|14|7|4|0|100|158131503
841307918|10|1441468700|0|10|5|0|100|1138136606
72016931|1|4978430832|12|5|11|0|200|270016745
80266777|1|4978459096|2|8|2|0|200|2207023140
65697113|1|4978422927|10|5|10|0|100|929690076
364513849|11|1884156455|0|0|0|0|0|0
1747683352|2|3159443231|14|0|2|0|100|3248571294
105984700|15|0|0|8|8|0|0|0
370534534|6|3724343773|3|5|1|1|100|3053507554
135501630|10|1441429607|5|3|10|0|100|2630469519
106990963|30|366421159|11|10|10|0|200|853785463
148980045|1|4978424984|8|2|4|0|100|2402236112
539597069|11|1884155222|3|11|10|0|200|891734175
287441238|14|4754143020|6|7|10|0|100|441849624
326674518|1|4978490115|4|2|2|0|100|279649015
1612057794|5|2231654810|18|7|4|0|100|2783971741
241945599|12|1997942976|5|4|5|0|200|473745195
181379835|14|4754142368|2|5|6|0|100|3429707227
102407118|1|4978430459|10|6|5|0|200|1162508463
147002878|1|4978435587|15|1|12|0|200|619014613
1845890142|1|0|0|0|0|0|0|0
362797528|27|1691497513|5|7|6|0|100|1260599915
647067415|1|4978459096|8|2|4|0|100|1994427627
40775607|20|1905804937|0|3|4|1|100|1659969214
1834640375|20|1905796300|2|7|3|0|200|1347251430
227745721|2|3159475164|17|10|14|0|100|373669009
124526259|1|4978458563|4|5|9|0|100|846793648
1847597843|14|4754133149|2|1|2|0|100|2142253379
392803294|2|3159473997|1|3|16|0|200|1152763730
25345182|23|1337550381|8|3|10|0|200|28610361
555021765|18|1697829517|2|4|25|0|100|591535289
566270869|14|4754048830|12|5|9|0|100|627697674
408683861|14|0|5|4|9|0|0|0
176836432|16|1732193848|0|3|3|1|200|1901653800
7545520|26|613931545|14|10|21|0|100|1095281945
545850400|11|1884165966|6|2|5|0|100|422574086
133234408|1|4978421492|5|4|9|0|100|3243058458
63744986|20|1905784304|15|8|29|0|100|1831543959
230650800|18|1697829517|11|4|8|0|100|2225283544
669628132|5|2231664499|16|10|16|0|100|41311050
393843303|3|2720407553|8|3|5|0|200|1211458224
189992358|6|3724334656|10|16|39|0|200|3043678067
923443878|9|2244629967|23|1|5|0|100|3395179175
555021765|18|1697829517|2|4|25|0|100|591535289
330490983|14|0|0|4|2|0|0|0
107509447|8|2490641092|15|3|8|0|200|414450615
52322669|4|2465467563|10|10|16|0|100|1767935623
545850400|11|1884165966|6|2|5|0|100|422574086
230650800|18|1697829517|11|4|8|0|100|2225283544
53165648|13|1623848418|2|11|1|1|200|1601774467
68436187|22|1561859583|14|5|4|0|200|480584138
399846563|1|4978443599|10|10|14|0|100|1725613239
386720949|19|1276431597|10|19|17|0|100|1409358322
632147|26|613931545|8|9|28|0|100|428413443
494439358|1|0|0|5|5|0|0|0
152249996|25|1252621226|7|8|9|0|100|308454137
74619785|23|1337559281|1|2|7|0|100|428413443
393843303|3|2720407553|8|3|5|0|200|1211458224
52322669|4|2465467563|10|10|16|0|100|1767935623
330490983|14|0|0|4|2|0|0|0
107509447|8|2490641092|15|3|8|0|200|414450615
618192540|3|2720387634|13|8|3|0|200|1149578408
425234516|14|4754045724|3|14|12|0|100|1471148662
399846563|1|4978443599|10|10|14|0|100|1725613239
74619785|23|1337559281|1|2|7|0|100|428413443
1847382062|1|4978454510|8|1|7|0|100|3409462494
632147|26|613931545|8|9|28|0|100|428413443
53165648|13|1623848418|2|11|1|1|200|1601774467
496753261|22|1561840463|18|8|13|0|100|703578834
926311318|14|4754144039|3|6|12|0|100|68315127
494439358|1|0|0|5|5|0|0|0
152249996|25|1252621226|7|8|9|0|100|308454137
126246354|12|1997941654|17|10|12|0|200|862108751
618192540|3|2720387634|13|8|3|0|200|1149578408
409230887|6|3724324942|11|6|8|0|200|1563486449
286574475|6|3724316109|4|16|16|0|200|1838158313
564398795|20|1905803214|2|5|19|1|100|670346135
1812856253|18|1697829820|6|5|1|0|100|2371197364
93458505|9|2244620192|4|10|7|0|100|3148433410
496753261|22|1561840463|18|8|13|0|100|703578834
407529680|14|4754090439|3|6|8|0|200|448786862
425234516|14|4754045724|3|14|12|0|100|1471148662
59599043|19|1276429852|4|8|15|0|100|576303976
926311318|14|4754144039|3|6|12|0|100|68315127
126246354|12|1997941654|17|10|12|0|200|862108751
375700511|19|1276429852|12|7|7|1|200|1009066832
409230887|6|3724324942|11|6|8|0|200|1563486449
1847382062|1|4978454510|8|1|7|0|100|3409462494
286574475|6|3724316109|4|16|16|0|200|1838158313
564398795|20|1905803214|2|5|19|1|100|670346135
1812856253|18|1697829820|6|5|1|0|100|2371197364
93458505|9|2244620192|4|10|7|0|100|3148433410
379620287|4|2465470572|7|3|3|0|0|0
65050570|7|0|2|6|2|0|0|0
1846573661|12|1997943115|25|2|5|0|100|1507449004
416303447|27|1691514526|10|14|5|0|100|2251903976
318326140|16|1732194894|5|5|2|0|100|1182655705
59599043|19|1276429852|4|8|15|0|100|576303976
375700511|19|1276429852|12|7|7|1|200|1009066832
1846071770|14|4754133406|0|2|3|0|100|3394502815
407529680|14|4754090439|3|6|8|0|200|448786862
57146963|4|2465469257|3|5|10|1|100|2060591878
1846591443|14|4754079450|14|2|4|0|100|2067918169
342605235|14|4754089238|22|8|9|1|200|1030580817
65050570|7|0|2|6|2|0|0|0
232331402|1|4978457174|2|4|1|0|200|2528733870
49477618|22|1561859005|5|13|8|0|100|3300434895
319808881|14|4754144039|35|10|5|0|100|904806889
379620287|4|2465470572|7|3|3|0|0|0
1845594615|5|2231663727|4|3|6|0|100|2124522839
1181757211|6|3724320477|5|10|11|0|200|2701241297
416303447|27|1691514526|10|14|5|0|100|2251903976
318326140|16|1732194894|5|5|2|0|100|1182655705
1846573661|12|1997943115|25|2|5|0|100|1507449004
17084509|4|2465469363|10|4|4|0|200|1664609525
576809441|6|3724344244|18|10|17|0|200|330925439
57146963|4|2465469257|3|5|10|1|100|2060591878
1846591443|14|4754079450|14|2|4|0|100|2067918169
342605235|14|4754089238|22|8|9|1|200|1030580817
205569000|5|2231655353|20|4|10|0|200|790956524
1810284305|5|0|5|2|1|0|0|0
99278624|10|1441439002|4|7|2|0|200|1019889402
78691777|22|1561859167|11|16|19|0|200|3222318361
33396025|4|2465480644|13|8|6|0|200|1990625025
413097094|12|1997913324|15|16|12|0|100|814923446
151601326|6|3724324731|33|5|13|0|200|2375741504
708496439|20|1905795783|9|11|21|0|100|1213185861
1846071770|14|4754133406|0|2|3|0|100|3394502815
49477618|22|1561859005|5|13|8|0|100|3300434895
232331402|1|4978457174|2|4|1|0|200|2528733870
1181757211|6|3724320477|5|10|11|0|200|2701241297
1845594615|5|2231663727|4|3|6|0|100|2124522839
190049733|17|1605672747|5|7|11|0|200|320450419
315265188|4|2465490221|4|7|0|0|200|983142776
319808881|14|4754144039|35|10|5|0|100|904806889
35109625|20|0|0|0|0|0|0|0
621919383|1|4978443896|18|10|24|0|200|912455583
300021238|17|0|1|5|8|0|0|0
17084509|4|2465469363|10|4|4|0|200|1664609525
99278624|10|1441439002|4|7|2|0|200|1019889402
576809441|6|3724344244|18|10|17|0|200|330925439
105283977|1|4978423581|17|14|11|0|200|2362589154
1810284305|5|0|5|2|1|0|0|0
205569000|5|2231655353|20|4|10|0|200|790956524
151601326|6|3724324731|33|5|13|0|200|2375741504
179795674|6|3724324731|8|11|17|0|100|1057709126
33396025|4|2465480644|13|8|6|0|200|1990625025
44540664|13|0|0|2|1|0|0|0
413097094|12|1997913324|15|16|12|0|100|814923446
708496439|20|1905795783|9|11|21|0|100|1213185861
214214367|9|2244620210|5|12|5|0|100|1017073060
114672550|14|4754029959|11|6|11|0|100|453191774
502259052|12|0|3|14|13|0|0|0
35109625|20|0|0|0|0|0|0|0
267904498|24|1262342676|12|5|8|0|100|315093480
1845977455|2|3159464623|21|2|7|0|100|2078800384
300021238|17|0|1|5|8|0|0|0
315265188|4|2465490221|4|7|0|0|200|983142776
1200076037|27|1691496882|2|7|3|0|100|2243309807
621919383|1|4978443896|18|10|24|0|200|912455583
105283977|1|4978423581|17|14|11|0|200|2362589154
179795674|6|3724324731|8|11|17|0|100|1057709126
190049733|17|1605672747|5|7|11|0|200|320450419
44540664|13|0|0|2|1|0|0|0
518539272|12|1997923397|13|13|15|0|200|921347265
34284224|1|4978434823|5|15|16|0|100|1572433681
628774259|26|613931497|4|3|5|0|100|694829426
341588243|6|3724344244|14|20|13|0|100|743520654
1188700760|15|0|0|0|0|0|0|0
346674712|15|1473940171|4|15|9|0|200|2829220646
214214367|9|2244620210|5|12|5|0|100|1017073060
68070398|1|4978441527|5|6|7|0|200|2239714253
213385022|14|4754111820|7|14|8|0|100|840180451
1845977455|2|3159464623|21|2|7|0|100|2078800384
114672550|14|4754029959|11|6|11|0|100|453191774
267904498|24|1262342676|12|5|8|0|100|315093480
502259052|12|0|3|14|13|0|0|0
66092499|19|1276419278|6|3|12|0|200|1936961185
628774259|26|613931497|4|3|5|0|100|694829426
341588243|6|3724344244|14|20|13|0|100|743520654
34284224|1|4978434823|5|15|16|0|100|1572433681
27861659|19|1276419278|14|8|8|0|200|319811711
518539272|12|1997923397|13|13|15|0|200|921347265
1200076037|27|1691496882|2|7|3|0|100|2243309807
1338108643|1|0|7|2|2|0|0|0
234132807|14|4754111820|12|18|10|0|100|2272613398
1188700760|15|0|0|0|0|0|0|0
346674712|15|1473940171|4|15|9|0|200|2829220646
68070398|1|4978441527|5|6|7|0|200|2239714253
213385022|14|4754111820|7|14|8|0|100|840180451
592452653|1|4978431209|24|8|12|0|100|428413443
1158849763|3|2720397527|11|11|12|0|100|271575684
66092499|19|1276419278|6|3|12|0|200|1936961185
27861659|19|1276419278|14|8|8|0|200|319811711
50006794|20|1905795381|6|14|6|0|200|775468747
254238572|5|2231672363|1|5|7|0|200|419565305
1818344940|8|2490682898|0|0|0|0|0|0
314928402|3|2720397527|16|11|5|0|200|3021008294
55920788|11|1884165372|3|6|6|2|200|302630786
1847815732|1|683523574|0|0|0|0|0|0
1338108643|1|0|7|2|2|0|0|0
1843178693|1|4978431953|11|3|5|0|100|1958326860
134386022|5|2231654976|2|4|3|0|100|2240840327
865620061|18|1697819361|0|9|13|0|100|2046236400
234132807|14|4754111820|12|18|10|0|100|2272613398
330715842|2|3159475688|12|10|21|0|100|693504165
50006794|20|1905795381|6|14|6|0|200|775468747
254238572|5|2231672363|1|5|7|0|200|419565305
592452653|1|4978431209|24|8|12|0|100|428413443
55920788|11|1884165372|3|6|6|2|200|302630786
1847815732|1|683523574|0|0|0|0|0|0
1843178693|1|4978431953|11|3|5|0|100|1958326860
39282055|6|3724345689|4|9|7|0|200|2409524182
235644124|1|4978427418|8|6|26|0|100|2393085301
865620061|18|1697819361|0|9|13|0|100|2046236400
24399796|23|1337548554|8|8|13|0|200|928525763
134386022|5|2231654976|2|4|3|0|100|2240840327
314928402|3|2720397527|16|11|5|0|200|3021008294
330715842|2|3159475688|12|10|21|0|100|693504165
320340913|18|1697810343|7|8|2|0|100|574853005
177144626|18|1697810343|7|12|5|0|200|78210628
83885906|30|0|0|0|0|0|0|0
24399796|23|1337548554|8|8|13|0|200|928525763
39282055|6|3724345689|4|9|7|0|200|2409524182
19149040|4|2465467339|9|8|11|0|200|1558472243
137408400|1|0|0|0|0|0|0|0
1818344940|8|2490682898|0|0|0|0|0|0
315953213|12|1997923206|3|1|16|0|200|597210511
42834749|6|3724319926|3|9|31|0|100|653790644
461336669|20|1905782582|18|11|18|0|200|1431657593
115639119|23|1337550420|3|9|13|0|200|541466783
297401504|18|1697819991|0|10|11|0|200|2111461709
397921823|1|0|11|6|3|0|0|0
127999836|2|3159461547|6|5|8|0|100|295332207
235644124|1|4978427418|8|6|26|0|100|2393085301
29956228|22|1561859948|5|2|7|0|200|1021208039
1847962731|20|1905786013|2|1|2|0|0|0
108493338|1|4978442200|1|3|2|0|200|190791782
315953213|12|1997923206|3|1|16|0|200|597210511
42834749|6|3724319926|3|9|31|0|100|653790644
461336669|20|1905782582|18|11|18|0|200|1431657593
115639119|23|1337550420|3|9|13|0|200|541466783
95697898|15|1473940171|3|5|19|0|100|2433140447
313855922|9|2244610058|6|14|10|0|100|2677271074
29956228|22|1561859948|5|2|7|0|200|1021208039
746125361|1|4978387209|7|13|12|0|200|3325924720
397921823|1|0|11|6|3|0|0|0
336765956|12|1997933329|5|21|8|0|100|2633825340
127999836|2|3159461547|6|5|8|0|100|295332207
424119639|9|2244630541|12|8|5|0|200|2290402479
72444294|22|1561857042|19|8|11|0|200|2070769760
458700054|2|3159462938|10|3|2|0|200|1824038392
69801390|23|1337559377|29|9|21|0|100|1471467280
196971182|1|0|0|0|0|0|0|0
19149040|4|2465467339|9|8|11|0|200|1558472243
137408400|1|0|0|0|0|0|0|0
177144626|18|1697810343|7|12|5|0|200|78210628
1847962731|20|1905786013|2|1|2|0|0|0
30920451|22|1561857042|4|13|8|0|200|519721332
190487348|3|2720397576|2|8|2|0|100|1467238129
231487675|22|0|8|8|13|0|0|0
51779638|13|1623839431|14|10|16|0|100|2424849060
108493338|1|4978442200|1|3|2|0|200|190791782
101154677|30|366441800|3|7|16|0|200|2311181662
313855922|9|2244610058|6|14|10|0|100|2677271074
95697898|15|1473940171|3|5|19|0|100|2433140447
72444294|22|1561857042|19|8|11|0|200|2070769760
69801390|23|1337559377|29|9|21|0|100|1471467280
458700054|2|3159462938|10|3|2|0|200|1824038392
746125361|1|4978387209|7|13|12|0|200|3325924720
1844665921|14|4754111502|4|2|5|0|100|2734154513
174350625|25|1252641929|1|3|1|0|100|1624939783
30920451|22|1561857042|4|13|8|0|200|519721332
424119639|9|2244630541|12|8|5|0|200|2290402479
194513355|14|4754080711|9|4|6|0|100|985872853
416101096|13|1623850213|5|10|19|0|200|389035437
336765956|12|1997933329|5|21|8|0|100|2633825340
231487675|22|0|8|8|13|0|0|0
11664415|20|1905802694|9|5|4|0|200|290129633
106136969|1|4978442200|3|1|2|0|100|1965911270
37017858|1|4978451526|3|7|5|0|200|910401547
170821798|11|1884175567|7|7|10|0|100|2368513966
137214363|1|4978451526|0|9|4|0|200|842321075
414484498|11|1884175567|10|8|5|0|200|3162312108
1807178898|1|0|4|3|7|0|0|0
444341650|1|4978455197|18|5|5|0|100|1501627264
51779638|13|1623839431|14|10|16|0|100|2424849060
392036032|10|1441439345|9|19|6|0|200|994497965
307216691|2|3159484426|13|8|29|0|100|505966615
1841446835|3|0|0|0|0|0|0|0
125550051|6|3724344928|5|9|5|0|200|602217051
1847336248|14|4754156812|0|0|0|0|0|2437474906
156962328|25|1252641929|2|1|4|0|200|692450474
121680459|5|2231653874|12|8|12|0|100|674891472
297412928|14|4754058477|12|11|9|0|200|664377132
194513355|14|4754080711|9|4|6|0|100|985872853
416101096|13|1623850213|5|10|19|0|200|389035437
11664415|20|1905802694|9|5|4|0|200|290129633
